JointChecking,,01/07/2020,,WAL-MART #5880           FAIRFAX      VA,Christie%20-%20Assistance,--13.76
JointChecking,,01/06/2020,,COSTCO GAS #0204         FAIRFAX      VA,Christie%20-%20Assistance,-40.17
JointChecking,,01/02/2020,,WAL-MART #5880           FAIRFAX      VA,General Merchandise,-23.67
JointChecking,,12/31/2019,,AMZN Mktp US*AF6AA0GP3   AMZN.COM BILLWA,Christie%20-%20Assistance,-93.02
JointChecking,,12/26/2019,,INTEREST PAID,Interest,--0.02
JointChecking,,12/24/2019,,AMIR REHMAN MD           MCLEAN       VA,Christie%20-%20Assistance,-200
JointChecking,,12/24/2019,,WALGREENS #10712         FAIRFAX      VA,Christie%20-%20Assistance,-93.14
JointChecking,,12/23/2019,,PENDER VETERINARY CENT   FAIRFAX      VA,Pets/Pet Care,-149.93
JointChecking,,12/19/2019,,SAFEWAY #4001            FAIRFAX      VA,Christie%20-%20Assistance,-18.11
JointChecking,,12/18/2019,,WALGREENS #10712         FAIRFAX      VA,Christie%20-%20Assistance,-24.2
JointChecking,,12/13/2019,,AMIR REHMAN MD           MCLEAN       VA,Christie%20-%20Assistance,-200
JointChecking,,12/10/2019,,COSTCO GAS #0204         FAIRFAX      VA,Christie%20-%20Assistance,-38.64
JointChecking,,11/25/2019,,INTEREST PAID,Interest,--0.02
JointChecking,,11/20/2019,,PENDER PET RETREAT       703-631-9590 VA,Pets/Pet Care,-515.5
JointChecking,,10/28/2019,,INTEREST PAID,Interest,--0.03
JointChecking,,10/28/2019,,UNITED      0161543748642800-932-2732 TX,Christie%20-%20Assistance,-200
JointChecking,,10/17/2019,,PENDER VETERINARY CENT   FAIRFAX      VA,Pets/Pet Care,-298.42
JointChecking,,10/17/2019,,PETCO 539     63505390   SANTA MONICA CA,Pets/Pet Care,-43
JointChecking,,10/08/2019,,COUNTY OF FFX    PP PREPAY  ***********0706,Tax - Sienna,-331.39
JointChecking,,09/25/2019,,INTEREST PAID,Interest,--0.03
JointChecking,,08/27/2019,,INTEREST PAID,Interest,--0.04
JointChecking,,08/15/2019,,ANIMAL MEDICAL CENTER OFALOS ANGELES  CA,Pets/Pet Care,-185.44
JointChecking,,08/09/2019,CHRISTIE RENT LOAN,USAA FUNDS TRANSFER DB,Christie%20-%20Assistance,-3200
JointChecking,,07/26/2019,,INTEREST PAID,Interest,--0.06
JointChecking,,07/26/2019,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-54
JointChecking,,07/10/2019,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-87.96
JointChecking,,07/09/2019,,PENDER PET RETREAT       CHANTILLY    VA,Pets/Pet Care,-53
JointChecking,,06/25/2019,,INTEREST PAID,Interest,--0.05
JointChecking,,05/28/2019,,INTEREST PAID,Interest,--0.06
JointChecking,,05/28/2019,,PENDER VETERINARY CENT   FAIRFAX      VA,Pets/Pet Care,-226.83
JointChecking,,05/20/2019,,CLIFTON CENTREVILLE ANIMC703-830-8844 VA,Pets/Pet Care,-81.04
JointChecking,,04/29/2019,,PETSMART # 1650          RESTON       VA,Pets/Pet Care,-62
JointChecking,,04/25/2019,,INTEREST PAID,Interest,--0.06
JointChecking,,03/26/2019,,INTEREST PAID,Interest,--0.06
JointChecking,,02/25/2019,,INTEREST PAID,Interest,--0.06
JointChecking,,01/28/2019,,INTEREST PAID,Interest,--0.07
JointChecking,,01/07/2019,,DEPOSIT@MOBILE,Transfers,--22.14
