BusinessChecking,,6/18/18,,ACH deposit Eventbrite  INC. EDI PYMNTS Connections At Work x-xxx1655,Business Income,855
BusinessChecking,,6/18/18,,ACH deposit Eventbrite  INC. EDI PYMNTS Connections At Work x-xxx1656,Business Income,1282.5
BusinessChecking,,7/3/18,,EVENTBRITE  INC.,Business Income,400
PaypalManual,,7/8/18,,SarahBaca OnLine Training,Business Income,100
PaypalManual,,7/13/18,,SarahBaca OnLine Training,Business Income,100
BusinessChecking,,7/17/18,,Paypal,Business Income,48.25
BusinessChecking,,7/17/18,,Paypal,Business Income,200
BusinessChecking,,7/17/18,,EVENTBRITE  INC.,Business Income,350
BusinessChecking,,7/18/18,,EVENTBRITE  INC.,Business Income,100
BusinessChecking,,8/2/18,,EVENTBRITE  INC.,Business Income,900
BusinessChecking,,8/3/18,,SIMPLIFY CHANGE,Business Income,100
BusinessChecking,,8/6/18,,Paypal,Business Income,135.8
BusinessChecking,,8/17/18,,UNIVERSITY OF SO,Business Income,2200
BusinessChecking,,8/21/18,,AMPHORA RESEARCH,Business Income,100
PaypalManual,,8/24/18,,SystModDVD,Business Income,25
PaypalManual,,8/24/18,,SystModDVD,Business Income,25
PaypalManual,,8/24/18,,SystModDVD,Business Income,25
BusinessChecking,,8/29/18,,Paypal,Business Income,75
BusinessChecking,,8/29/18,,Paypal,Business Income,407.4
PaypalManual,,8/31/18,,Leanpub,Business Income,4
BusinessChecking,,9/5/18,,EVENTBRITE  INC.,Business Income,855
BusinessChecking,,9/5/18,,EVENTBRITE  INC.,Business Income,3172.5
PaypalManual,,9/9/18,,Gary Peck,Business Income,121.07
BusinessChecking,,9/18/18,,EVENTBRITE  INC.,Business Income,300
BusinessChecking,,9/18/18,,EVENTBRITE  INC.,Business Income,900
BusinessChecking,,10/2/18,,EVENTBRITE  INC.,Business Income,300
BusinessChecking,,10/2/18,,EVENTBRITE  INC.,Business Income,900
BusinessChecking,,10/2/18,,EVENTBRITE  INC.,Business Income,1350
BusinessChecking,,10/2/18,,EVENTBRITE  INC.,Business Income,1800
PaypalManual,,10/4/18,,www.happyzombie.com,Business Income,100
PaypalManual,,10/4/18,,Harold Shinsato,Business Income,300
BusinessChecking,,10/16/18,Dawna Paton,Mobile Deposit,Business Income,200
BusinessChecking,,10/16/18,,EVENTBRITE  INC.,Business Income,300
BusinessChecking,,10/16/18,,EVENTBRITE  INC.,Business Income,900
BusinessChecking,,10/16/18,,EVENTBRITE  INC.,Business Income,2500
BusinessChecking,,10/16/18,,EVENTBRITE  INC.,Business Income,4050
PaypalManual,,10/16/18,,Sarah Baca SystModDVD,Business Income,25
PaypalManual,,10/26/18,,Sarah Baca CLBooks,Business Income,60
BusinessChecking,,11/5/18,Brian Dooley Payment,Mobile Deposit,Business Income,150
BusinessChecking,,11/5/18,Tania Kurkaa half price course fee,Mobile Deposit,Business Income,700
BusinessChecking,,11/5/18,,EVENTBRITE  INC.,Business Income,900
BusinessChecking,,11/5/18,Dawna Paton,Mobile Deposit,Business Income,1250
BusinessChecking,,11/5/18,,EVENTBRITE  INC.,Business Income,2700
BusinessChecking,,11/6/18,,EVENTBRITE  INC.,Business Income,300
BusinessChecking,,11/6/18,,EVENTBRITE  INC.,Business Income,800
PaypalManual,,11/6/18,,Jon Jorgenson CLBooks,Business Income,77.38
BusinessChecking,,12/7/18,,SIMPLIFY CHANGE,Business Income,640
BusinessSparkVisa,,1/2/18,Apple iPad StandCharger and Pen,Apple,Business Miscellaneous,-210.89
ChasePersonalCredit,,1/24/18,AirPods,BESTBUYCOMxxxxxxxx3399,Business Miscellaneous,-151.57
ChasePersonalCredit,,1/25/18,Backlights for remote work,AMAZON MKTPLACE PMTS,Business Miscellaneous,-189.99
ChasePersonalCredit,,1/29/18,FACEBK advertising,FACEBK AYQ7REEJX2,Business Miscellaneous,-50
ChasePersonalCredit,,1/30/18,Lighting,AMAZON MKTPLACE PMTS,Business Miscellaneous,-169
ChasePersonalCredit,,1/31/18,Microphone and Backdrop,AMAZON MKTPLACE PMTS,Business Miscellaneous,-143.81
ChasePersonalCredit,,2/7/18,,JUDYREES,Conference,-33.6
ChasePersonalCredit,,3/14/18,AMAZON MKTPLACE PMTS TONER Printing,AMAZON MKTPLACE PMTS,Business Miscellaneous,-113.92
ChasePersonalCredit,,4/2/18,OFFICE DEPOT #339 PRINTING,OFFICE DEPOT #339,Business Miscellaneous,-18.54
ChasePersonalCredit,,4/5/18,FEDEXOFFICE xxxx5198 PRINTING,FEDEXOFFICE xxxx5198,Business Miscellaneous,-56.84
ChasePersonalCredit,,4/5/18,,OFFICE DEPOT #339,Business Miscellaneous,18.54
ChasePersonalCredit,,4/11/18,FEDEXOFFICE xxxx5957 PRINTING,FEDEXOFFICE xxxx5957,Business Miscellaneous,-60.24
BusinessChecking,,4/12/18,Rental of the Venue in Boston,#1026 Paid Check,Business Miscellaneous,-400
ChasePersonalCredit,,4/15/18,,WHOLEFDS DHM x0319,Business Miscellaneous,-53.7
ChasePersonalCredit,,4/15/18,,COSTCO WHSE #0319,Business Miscellaneous,-44.26
ChasePersonalCredit,,4/16/18,,APPLE STORE #R346,Business Miscellaneous,-158.31
ChasePersonalCredit,,4/16/18,,CVS/PHARMACY #x0674,Business Miscellaneous,-6.78
BusinessChecking,,4/17/18,Lunch Expense during training,#1001 Paid Check,Business Miscellaneous,-226.79
ChasePersonalCredit,,4/17/18,,THE PLAY TIME INC,Business Miscellaneous,-7.59
BusinessChecking,,4/18/18,,Wire transfer fee ACM YAZILIM COZU MLERI SANA,Business Miscellaneous,-15
BusinessChecking,,4/26/18,PAYMENT TO APRICOT ISLAND FOR TRAINING SVC,IAT ACH Withdrawal TransferWise Inc Services Connections At Work,Business Miscellaneous,-7744
BusinessSparkVisa,,6/8/18,,Office Depot,Business Miscellaneous,-174.33
ChasePersonalCredit,,6/12/18,SWEETWATER SOUND iPhone clip,SWEETWATER SOUND,Business Miscellaneous,-39.99
ChasePersonalCredit,,6/17/18,PLAZA ARTIST MATER pens,PLAZA ARTIST MATER,Business Miscellaneous,-9.79
ChasePersonalCredit,,8/9/18,,CVS/PHARMACY #x0954,Business Miscellaneous,-4.41
BusinessSparkVisa,,8/27/18,,Apple,Business Miscellaneous,-83.74
ChasePersonalCredit,,9/14/18,,APPLE STORE #R271,Business Miscellaneous,-354.04
ChasePersonalCredit,,9/17/18,adapter plugs,BOOTS 1233,Business Miscellaneous,-24.32
ChasePersonalCredit,,9/21/18,,EXCESS BAGGAGE STATIONS,Business Miscellaneous,-15.96
ChasePersonalCredit,,10/12/18,,APPLE STORE #R271,Business Miscellaneous,-182.32
ChasePersonalCredit,,10/22/18,APL*APPLE ONLINE STORE RETURN APPLE PENCIL,APL*APPLE ONLINE STORE,Business Miscellaneous,90.1
ChasePersonalCredit,,10/22/18,APL*APPLE ONLINE STORE RETURN IPAD COVER,APL*APPLE ONLINE STORE,Business Miscellaneous,91.74
ChasePersonalCredit,,10/24/18,iPad Mount Stand,HOMEDEPOT.COM,Business Miscellaneous,-32.29
BusinessChecking,,10/25/18,UU Church Venue FEE,Paid Check  #1005,Business Miscellaneous,-600
BusinessSparkVisa,,10/25/18,,Target,Business Miscellaneous,-13.24
ChasePersonalCredit,,10/25/18,BCLEAN snacks for Boston,COSTCO WHSE #0204,Business Miscellaneous,-164
ChasePersonalCredit,,10/26/18,BCLEAN METRO PRINTING certificates,METRO PRINTING CENTER,Business Miscellaneous,-89.04
ChasePersonalCredit,,10/26/18,BCLEAN OFFICE DEPOT Flipchart paper,OFFICE DEPOT #339,Business Miscellaneous,-87.19
ChasePersonalCredit,,10/28/18,BCLEAN flip. chart paper,OFFICE DEPOT #339,Business Miscellaneous,-21.19
ChasePersonalCredit,,10/28/18,BCLEAN HARRIS TEETER 0081,HARRIS TEETER 0081,Business Miscellaneous,-14.33
ChasePersonalCredit,,10/30/18,BCLEAN SQ *KICKSTAND CAFE,SQ *KICKSTAND CAFE,Business Miscellaneous,-82.38
ChasePersonalCredit,,10/31/18,BCLEAN BGOOD WOBURN MM,BGOOD WOBURN MM,Business Miscellaneous,-256.01
ChasePersonalCredit,,10/31/18,BCLEAN BGOOD WOBURN MM,BGOOD WOBURN MM,Business Miscellaneous,-256.01
ChasePersonalCredit,,10/31/18,BCLEAN SQ *KICKSTAND CAFE,SQ *KICKSTAND CAFE,Business Miscellaneous,-70.06
ChasePersonalCredit,,11/1/18,BCLEAN SQ *KICKSTAND CAFE,SQ *KICKSTAND CAFE,Business Miscellaneous,-82.55
ChasePersonalCredit,,11/2/18,BCLEAN COSTCO WHSE #0319,COSTCO WHSE #0319,Business Miscellaneous,-82.61
ChasePersonalCredit,,11/2/18,BCLEAN WHOLEFDS DHM x0319,WHOLEFDS DHM x0319,Business Miscellaneous,-42.94
ChasePersonalCredit,,11/2/18,BCLEAN COSTCO WHSE #0319,COSTCO WHSE #0319,Business Miscellaneous,12.48
ChasePersonalCredit,,11/4/18,,OFFICEMAX/DEPOT 6198,Business Miscellaneous,-131.19
ChasePersonalCredit,,11/4/18,BCLEAN WHOLEFDS BED x0090,WHOLEFDS BED x0090,Business Miscellaneous,-27.6
ChasePersonalCredit,,11/4/18,BCLEAN WHOLEFDS BED x0090,WHOLEFDS BED x0090,Business Miscellaneous,-6.91
BusinessChecking,,11/5/18,Book purchase Dawna Paton,Mobile Deposit,Business Miscellaneous,26
BusinessChecking,,11/6/18,Check to Kevin Walker for Use of House,Paid Check,Business Miscellaneous,-250
ChasePersonalCredit,,11/6/18,BCLEAN BGOOD WOBURN MM,BGOOD WOBURN MM,Business Miscellaneous,-164.1
BusinessChecking,,11/7/18,Book purchase Dawna Paton,Mobile Deposit,Business Miscellaneous,30
BusinessChecking,,11/7/18,Book purchase Sarah and Jon,Paypal,Business Miscellaneous,162.38
ChasePersonalCredit,,11/7/18,BCLEAN BGOOD WOBURN MM,BGOOD WOBURN MM,Business Miscellaneous,-164.1
ChasePersonalCredit,,11/7/18,BCLEAN BGOOD WOBURN MM,BGOOD WOBURN MM,Business Miscellaneous,-105.25
ChasePersonalCredit,,11/7/18,BCLEAN USPS PO xxxxxx0193,USPS PO xxxxxx0193,Business Miscellaneous,-5.97
ChasePersonalCredit,,11/7/18,BCLEAN COSTCO WHSE #0204 RETURN SNACKS,COSTCO WHSE #0204,Business Miscellaneous,15.87
BusinessChecking,,11/8/18,What's this? ,Customer Deposit,Business Income,478
ChasePersonalCredit,,11/8/18,BCLEAN OFFICE DEPOT #339 RETURN FLIP CHART,OFFICE DEPOT #339,Business Miscellaneous,51.74
ChasePersonalCredit,,11/8/18,OFFICE DEPOT #339 RETURN FLIP CHART STAND,OFFICE DEPOT #339,Business Miscellaneous,66.77
BusinessChecking,,11/29/18,PAYMENT TO APRICOT ISLAND FOR TRAINING SVC,TRANSFERWISE INC,Business Miscellaneous,-17059.29
BusinessChecking,,12/21/18,,VIRGINIASTATECC,Business Miscellaneous,-50
ChasePersonalCredit,,12/27/18,hdmi short cable,AMZN Mktp US*M28DT0K60,Business Miscellaneous,-7.73
ChasePersonalCredit,,9/9/18,,TMOBILE*AUTO PAY,Telephone Services,-60
ChasePersonalCredit,,9/12/18,,COMCAST,Cable/Satellite Services,-1
ChasePersonalCredit,,10/8/18,,TMOBILE*AUTO PAY,Telephone Services,-80
ChasePersonalCredit,,11/8/18,,TMOBILE*AUTO PAY,Telephone Services,-90.06
ChasePersonalCredit,,11/15/18,,COMCAST,Cable/Satellite Services,-118.98
ChasePersonalCredit,,12/9/18,,TMOBILE*AUTO PAY,Telephone Services,-80
ChasePersonalCredit,,1/1/18,,VILLAGE HEALTH WORKS,Charitable Giving,-50
ChasePersonalCredit,,1/1/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
ChasePersonalCredit,,1/2/18,nitro,GG *NORTHERN VIRGINIA,Charitable Giving,-50
ChasePersonalCredit,,2/1/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
ChasePersonalCredit,,3/27/18,,WPY*Support Mike Beedles,Charitable Giving,-50
ChasePersonalCredit,,3/27/18,,WPY*GoFundMe,Charitable Giving,-5
ChasePersonalCredit,,4/1/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
ChasePersonalCredit,,6/22/18,,FACEBK *RAICES,Charitable Giving,-50
JointChecking,,11/7/18,,CHECK # 0000001335~~00801~~~~05206~~3~~~~0057,Gifts,-540
ChasePersonalCredit,,2/22/18,,MACYS TYSONS GALLERIA,Clothing/Shoes,-37.84
ChasePersonalCredit,,3/11/18,,MACYS FAIR OAKS,Clothing/Shoes,-26.5
ChasePersonalCredit,,5/15/18,,SCOUT &amp; MOLLYS - 553,Clothing/Shoes,-44.52
ChasePersonalCredit,,8/5/18,,SOUTH MOON UNDER 6 RST,Clothing/Shoes,-58
PersonalChecking,,8/28/18,,CHECK # 0000001069,Clothing/Shoes,-25
ChasePersonalCredit,,9/2/18,,TARGET xxxx0884,Clothing/Shoes,-51.96
ChasePersonalCredit,,9/3/18,,MACYS HERALD SQUARE,Clothing/Shoes,-69.98
ChasePersonalCredit,,9/11/18,,MACYS FAIR OAKS MALL,Clothing/Shoes,-70.74
ChasePersonalCredit,,10/23/18,,PLOW&amp;HEARTHFAIRFAX,Clothing/Shoes,-127.15
ChasePersonalCredit,,10/28/18,MARSHALLS #002 UGLY PYJAMAS,MARSHALLS #002,Clothing/Shoes,-19.99
ChasePersonalCredit,,12/3/18,,MACYS TYSONS CORNER,Clothing/Shoes,-22.25
ChasePersonalCredit,,3/21/18,,PAYPAL *AGILE N.E.,Conference,-179
ChasePersonalCredit,,5/9/18,AGILE ALLIANCE - Women in Agile,AGILE ALLIANCE,Conference,-50
ChasePersonalCredit,,6/1/18,,EB *LEAN AGILE BRIGHTO,Conference,-123.83
ChasePersonalCredit,,7/22/18,,EB *LEAN AGILE BRIGHTO,Conference,120.53
ChasePersonalCredit,,1/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2783.89
PersonalChecking,,1/16/18,,CHASE CREDIT CRD AUTOPAY    ***********9616,Credit Card Payments,-2783.89
ChasePersonalCredit,,2/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,4446.45
PersonalChecking,,2/15/18,,CHASE CREDIT CRD AUTOPAY    ***********0720,Credit Card Payments,-4446.45
ChasePersonalCredit,,3/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,4616.12
PersonalChecking,,3/15/18,,CHASE CREDIT CRD AUTOPAY    1425,Credit Card Payments,-4616.12
BusinessChecking,,3/21/18,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...1957,Credit Card Payments,-113.99
ChasePersonalCredit,,4/13/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2909
PersonalChecking,,4/16/18,,CHASE CREDIT CRD AUTOPAY    4396,Credit Card Payments,-2909
BusinessSparkVisa,,4/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-M ar,Credit Card Payments,69.69
BusinessChecking,,4/23/18,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...2934,Credit Card Payments,-69.69
ChasePersonalCredit,,5/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,4774.56
PersonalChecking,,5/15/18,,CHASE CREDIT CRD AUTOPAY    ***********7581,Credit Card Payments,-4774.56
BusinessChecking,,5/21/18,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...6107,Credit Card Payments,-14.99
BusinessSparkVisa,,5/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-A pr,Credit Card Payments,14.99
ChasePersonalCredit,,6/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2892.38
PersonalChecking,,6/15/18,,CHASE CREDIT CRD AUTOPAY    ***********9462,Credit Card Payments,-2892.38
BusinessChecking,,6/21/18,,ACH Withdrawal CAPITAL ONE CRCARDPMT ...1018ANDREA ...6065,Credit Card Payments,-19.99
BusinessSparkVisa,,6/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-M ay,Credit Card Payments,19.99
ChasePersonalCredit,,7/13/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2205.12
PersonalChecking,,7/16/18,,CHASE CREDIT CRD AUTOPAY    ***********0448,Credit Card Payments,-2205.12
BusinessSparkVisa,,7/21/18,,CAPITAL ONE AUTOPAY PYMT,Credit Card Payments,189.32
BusinessChecking,,7/23/18,,CAPITAL ONE,Credit Card Payments,-189.32
BusinessChecking,,8/21/18,,CAPITAL ONE,Credit Card Payments,-14.99
BusinessSparkVisa,,8/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-J ul,Credit Card Payments,14.99
ChasePersonalCredit,,9/11/18,,Payment Thank You - Web,Credit Card Payments,6191.52
PersonalChecking,,9/12/18,,CHASE CREDIT CRD EPAY       ***********4435,Credit Card Payments,-6191.52
BusinessChecking,,9/21/18,,CAPITAL ONE,Credit Card Payments,-361.48
BusinessSparkVisa,,9/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-A ug,Credit Card Payments,361.48
ChasePersonalCredit,,10/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2211.62
PersonalChecking,,10/15/18,,CHASE CREDIT CRD AUTOPAY    ***********8007,Credit Card Payments,-2211.62
BusinessChecking,,10/22/18,,CAPITAL ONE,Credit Card Payments,-98.73
BusinessSparkVisa,,10/22/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-S ep,Credit Card Payments,98.73
ChasePersonalCredit,,11/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,2764.6
PersonalChecking,,11/15/18,,CHASE CREDIT CRD AUTOPAY    ***********9115,Credit Card Payments,-2764.6
BusinessChecking,,11/21/18,,CAPITAL ONE,Credit Card Payments,-14.99
ChasePersonalCredit,,12/14/18,,AUTOMATIC PAYMENT - THANK,Credit Card Payments,4987
PersonalChecking,,12/17/18,,CHASE CREDIT CRD AUTOPAY    ***********5437,Credit Card Payments,-4987
BusinessChecking,,12/21/18,,CAPITAL ONE,Credit Card Payments,-269.23
BusinessSparkVisa,,12/21/18,,CAPITAL ONE AUTOPAY PYMT AuthDate 26-N ov,Credit Card Payments,269.23
BusinessChecking,,6/12/18,,ACH deposit AMPHORA RESEARCH SENDER 0000CONNECTIONS AT W ...8999,Business Income,400
ChasePersonalCredit,,1/10/18,,THE BURTON HOUSE &amp;,Dining,-22.97
ChasePersonalCredit,,1/10/18,,LAX AIRP CORONA BAR,Dining,-15
ChasePersonalCredit,,1/10/18,,STARBUCKS D15 IAD,Dining,-7.42
ChasePersonalCredit,,1/11/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,1/16/18,,THE SPOON TRADE,Dining,-55.41
ChasePersonalCredit,,1/17/18,,LAS CAZUELAS,Dining,-20
ChasePersonalCredit,,1/21/18,,THE SPOON TRADE,Dining,-20
ChasePersonalCredit,,1/21/18,,KLEIN'S DELI - F,Dining,-18.91
ChasePersonalCredit,,1/22/18,,FIRST CLASS CONCESSION,Dining,-5.01
ChasePersonalCredit,,2/19/18,,Hen Penny,Dining,-12.71
ChasePersonalCredit,,3/6/18,,BAKER'S CRUST RICHMOND 2,Dining,-15.91
ChasePersonalCredit,,3/7/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,3/7/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,4/8/18,,IRREGARDLESS RESTAURANT,Dining,-28.24
ChasePersonalCredit,,4/9/18,,DELI &amp; CO MARYLAND HOUSE,Dining,-14.49
ChasePersonalCredit,,4/12/18,,PANERA BREAD #xx2126 K,Dining,-23.4
ChasePersonalCredit,,4/12/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,4/13/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,4/15/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,4/16/18,,SQ *KICKSTAND CAFE,Dining,-23.8
ChasePersonalCredit,,4/17/18,,SQ *KICKSTAND CAFE,Dining,-3.68
ChasePersonalCredit,,4/18/18,,STARBUCKS STORE x7205,Dining,-30
ChasePersonalCredit,,4/18/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,4/18/18,,STARBUCKS STORE x7205,Dining,36.27
ChasePersonalCredit,,4/24/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,5/17/18,,HIDDEN CITY CAFE I,Dining,-14.01
ChasePersonalCredit,,5/17/18,FIKA Breakfast,FIKA,Dining,-13.81
ChasePersonalCredit,,5/17/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,5/17/18,FIKA Breakfast,FIKA,Dining,-5.5
ChasePersonalCredit,,5/17/18,,LE PAIN QUOTIDIEN,Dining,-1.99
ChasePersonalCredit,,5/18/18,,ZAROS BREAD BASKET,Dining,-14.55
ChasePersonalCredit,,5/21/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,6/6/18,,COSI 302,Dining,-25.49
ChasePersonalCredit,,6/7/18,,TST* BUSBOYS AND POETS 14,Dining,-17.4
ChasePersonalCredit,,6/11/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,6/15/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,6/17/18,,LEVELUP*CAVAxxxx2753,Dining,-21.4
ChasePersonalCredit,,6/19/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,6/19/18,,PEETS # x5406,Dining,-4.77
ChasePersonalCredit,,6/19/18,,PEETS # x5406,Dining,-4.77
ChasePersonalCredit,,7/9/18,,TUSCARORA MILL,Dining,-19
ChasePersonalCredit,,8/7/18,,GRAND HYATT SAN DIEGO FB,Dining,-42.84
ChasePersonalCredit,,8/7/18,,STARBUCKS,Dining,-30
ChasePersonalCredit,,8/7/18,,EINSTEINS BAGELS,Dining,-5.61
ChasePersonalCredit,,8/9/18,,HUDSONNEWS ST1105,Dining,-3.45
ChasePersonalCredit,,8/13/18,,PANERA BREAD #xx3339,Dining,-14.49
ChasePersonalCredit,,8/13/18,,JUICE N JAVA,Dining,-7.11
ChasePersonalCredit,,8/14/18,,UBER *EATS TAVDK,Dining,-17.35
ChasePersonalCredit,,8/14/18,,AVI ORLANDO REGIONAL HLTH,Dining,-3.61
ChasePersonalCredit,,8/15/18,,ARAMARK USF DINING MSC FO,Dining,-9.06
ChasePersonalCredit,,8/15/18,,NYA JOE'S #30,Dining,-8.47
ChasePersonalCredit,,8/21/18,,TEDS BULLETIN,Dining,-42.8
ChasePersonalCredit,,9/4/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,9/4/18,,THE PAVILION CAFE- 911,Dining,-6
ChasePersonalCredit,,9/5/18,,TST* WESTVILLE FIDI,Dining,-16.33
ChasePersonalCredit,,9/5/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,9/5/18,,FLAVORS CAFE - MANHATTAN,Dining,-2.71
ChasePersonalCredit,,9/6/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,9/7/18,,STARBUCKS,Dining,-10
ChasePersonalCredit,,9/7/18,,RIVERDECK AT PIER 17,Dining,-8.99
ChasePersonalCredit,,9/18/18,,FIGOS MEDITERRANEAN KITC,Dining,-30.29
ChasePersonalCredit,,9/21/18,,RICHARD JOHN BLACK,Dining,-21.21
ChasePersonalCredit,,9/24/18,,FLUGHAFEN WIEN PARKEN K3,Dining,-5.78
ChasePersonalCredit,,10/28/18,BCLEAN WHOLEFDS BED x0090,WHOLEFDS BED x0090,Dining,-53.25
ChasePersonalCredit,,10/28/18,BCLEAN TST* B.GOOD - BEDFORD,TST* B.GOOD - BEDFORD,Dining,-10.69
ChasePersonalCredit,,10/31/18,,TST* LA VICTORIA-ARLINGTO,Dining,-9.31
ChasePersonalCredit,,11/2/18,BCLEAN PASHA TURKISH CUISIN,PASHA TURKISH CUISIN,Dining,-60.63
ChasePersonalCredit,,12/20/18,ORACLE food court next to tenable,ORACLE COLUMBIxxxx2658,Dining,-4.76
ChasePersonalCredit,,1/28/18,,NEW YORK TIMES DIGITAL,Dues and Subscriptions,-13
ChasePersonalCredit,,2/26/18,,NEW YORK TIMES DIGITAL,Dues and Subscriptions,-13
ChasePersonalCredit,,3/1/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
ChasePersonalCredit,,3/28/18,,NEW YORK TIMES DIGITAL,Dues and Subscriptions,-13
ChasePersonalCredit,,4/27/18,,NEW YORK TIMES DIGITAL,Dues and Subscriptions,-13
ChasePersonalCredit,,5/2/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
ChasePersonalCredit,,5/27/18,,NEW YORK TIMES DIGITAL,Dues and Subscriptions,-13
ChasePersonalCredit,,6/6/18,,WETA TV &amp; FM,Dues and Subscriptions,-5
BusinessChecking,,6/19/18,,Recur Debit Card Purchase SQUARESPACE INC ...3456 NY,Dues and Subscriptions,-216
